Season,TeamName,eFG_Pct,RankeFGPct,TO_Pct,RankTOPct,OR_Pct,RankORPct,FT_Rate,RankFTRate
2017,New Hampshire,49.85074627,139,14.58969666,342,21.71372931,1,29.25373134,46
2017,New Mexico,50.62111801,179,18.95507851,150,27.80797101,110,37.66233766,224
2017,New Mexico St.,47.89325843,62,19.11224984,139,28.42012357,141,35.16853933,179
2017,New Orleans,50.30959752,160,22.43329259,13,32.55813953,309,34.73684211,170
2017,Niagara,50.4784689,171,15.98881201,315,30.6836248,241,30.76555024,69
2017,Nicholls St.,55.57238038,339,20.36675472,54,37.63102725,351,33.49485161,134
2017,Norfolk St.,47.95918367,64,16.73319426,283,28.89426957,164,38.40920984,236
2017,North Carolina,48.10263044,71,18.59677291,168,24.98269896,25,31.56532988,82
2017,North Carolina A&T,53.14318976,295,14.29367936,347,32.94797688,318,38.88242142,248
2017,North Carolina Central,45.27063969,12,19.7904059,90,31.24477861,263,28.04811372,31
2017,North Carolina St.,51.59391859,216,15.56923674,328,31.35313531,268,30.35801864,60
2017,North Dakota,50.67966903,181,19.65349626,98,27.91586998,116,39.6572104,268
2017,North Dakota St.,50.42398546,166,17.17915681,260,27.95275591,118,31.31435494,80
2017,North Florida,52.73268398,271,16.64956358,289,31.75614195,284,35.01082251,174
2017,North Texas,50.44642857,170,17.81993605,214,31.15234375,258,35,173
2017,Northeastern,52.08685843,235,17.02490901,270,26.95570217,73,31.02086858,71
2017,Northern Arizona,52.86951814,281,16.69265444,285,26.84931507,70,32.8099621,116
2017,Northern Colorado,52.16975112,242,18.16414278,198,25.3968254,32,34.52456924,163
2017,Northern Illinois,50.83643123,190,20.5434022,50,28.10650888,123,39.77695167,272
2017,Northern Iowa,50.57324841,174,20.91152109,38,28.34224599,136,26.05095541,11
2017,Northern Kentucky,49.66904277,129,16.95728856,272,26.342711,54,30.49898167,63
2017,Northwestern,46.09876543,21,17.91699295,208,30.6122449,239,36.14814815,200
2017,Northwestern St.,53.91828533,314,19.16154626,136,32.35294118,301,39.38379102,261
2017,Notre Dame,49.07844991,111,18.66146928,163,30.75709779,244,26.74858223,18
2017,Oakland,46.27633513,26,18.78869533,157,29.140625,172,28.46643802,36
2017,Ohio,47.26368159,37,18.09923413,201,27.76816609,107,32.72526258,114
2017,Ohio St.,48.89589905,99,17.50170029,239,28.79409352,159,29.4426919,50
2017,Oklahoma,50,149,18.50040025,175,29.75778547,205,33.51149118,135
2017,Oklahoma St.,53.1701891,296,20.34535264,55,31.86003683,286,45.38375973,335
2017,Old Dominion,46.42178594,28,20.05904882,76,25.55023923,38,38.56871438,240
2017,Oral Roberts,54.66744457,330,16.14956986,311,29.43548387,188,32.03033839,95
2017,Oregon,46.41744548,27,19.28493007,129,29.54708843,192,26.30173565,12
2017,Oregon St.,51.3271783,206,17.54375453,234,32.26415094,297,39.58453549,264
2017,Pacific,52.5100981,262,16.53034869,299,24.11214953,8,40.91171379,295
2017,Penn,48.75080077,94,20.06878841,75,29.4,184,33.5682255,139
2017,Penn St.,49.1959799,113,20.27835899,63,30.6038048,238,31.15577889,76
2017,Pepperdine,56.79800222,348,15.72151823,323,29.20443102,174,28.85682575,40
2017,Pittsburgh,51.30670611,204,14.30467401,346,29.52460384,191,26.62721893,17
2017,Portland,51.30718954,205,16.82775388,279,32.66423358,312,30.50108932,64
2017,Portland St.,56.04790419,340,22.16130831,17,31.28964059,264,36.76646707,210
2017,Prairie View A&M,52.90164936,284,21.67108396,22,34.99511241,339,49.48075748,345
2017,Presbyterian,56.06355383,341,16.886831,274,31.88888889,288,36.70557717,206
2017,Princeton,48.70086609,91,20.22890604,65,24.84076433,24,31.97868088,92
2017,Providence,49.64673913,127,20.28880261,60,28.60938884,155,30.54347826,65
2017,Purdue,47.69230769,54,16.59859962,292,24.41860465,12,22.89044289,3
2017,Quinnipiac,52.60847107,265,16.84498552,278,30.18534863,224,38.1714876,232
2017,Radford,51.18771727,200,15.12857403,337,26.89721422,71,29.95365006,55
2017,Rhode Island,45.04264392,9,19.39122536,121,29.65299685,201,45.04264392,334
2017,Rice,50.02486325,150,17.44425412,245,26.20802621,50,35.70363003,191
2017,Richmond,49.92544732,142,19.9742694,81,30.69958848,243,34.64214712,164
2017,Rider,48.95366218,101,18.13855615,200,27.16346154,82,35.92426507,196
2017,Robert Morris,48.39255499,82,23.61384669,7,31.32743363,267,42.52679075,314
2017,Rutgers,47.54500818,47,18.90705191,153,30.07778738,217,31.15111839,75
2017,SIU Edwardsville,52.68028079,270,18.27338938,192,28.52494577,149,44.92661136,333
2017,SMU,45.95435685,19,18.29914391,187,26.44230769,58,24.58506224,7
2017,Sacramento St.,52.28070175,251,15.81712392,322,29.35420744,181,33.0994152,123
2017,Sacred Heart,52.77044855,276,19.48100389,112,27.1216098,79,33.29815303,127
2017,Saint Joseph's,51.22562674,201,18.00736143,205,26.59774436,62,32.53481894,107
2017,Saint Louis,50.58757694,176,16.85660973,276,27.256479,84,38.5002798,237
2017,Saint Mary's,45.34040179,14,15.27331672,332,21.85840708,2,26.5625,16
2017,Saint Peter's,48.13928761,74,20.89884589,40,25.90108969,43,29.18660287,44
2017,Sam Houston St.,49.96888612,145,22.17701267,16,27.49510763,97,48.28873678,341
2017,Samford,49.83388704,138,17.12158682,265,31.21118012,262,31.75130517,85
2017,San Diego,52.16463415,240,15.13256866,336,25.4509018,33,36.52439024,203
2017,San Diego St.,44.81211441,8,19.00104459,148,29.06875544,168,32.47335951,105
2017,San Francisco,47.77838727,56,19.35465721,123,27.09232097,77,33.90016456,149
2017,San Jose St.,51.87539733,224,18.91252955,152,26.10619469,47,40.3051494,284
2017,Santa Clara,51.81928441,222,19.03350741,145,24.49799197,14,35.23347483,182
2017,Savannah St.,52.85200411,278,19.25171732,132,35.75129534,344,31.70606372,84
2017,Seattle,47.57221881,49,19.04983758,143,31.14593536,257,35.09526736,175
2017,Seton Hall,49.01227977,103,17.46023128,243,25.38461538,31,36.14522157,199
2017,Siena,50.2979146,159,17.15786584,262,29.30463576,178,35.45183714,184
2017,South Alabama,52.22684086,249,22.35712256,14,31.68604651,279,40.43942993,286
2017,South Carolina,45.54273728,15,24.3064418,5,31.55770783,275,44.52018878,331
2017,South Carolina St.,54.25969448,319,17.61071442,224,35.78076525,345,39.13043478,258
2017,South Dakota,50.7780083,186,18.56773855,169,27.40549828,92,31.89834025,89
2017,South Dakota St.,53.7605146,312,16.19932972,307,28.90559733,165,27.11528946,22
2017,South Florida,51.04347826,192,19.09422376,140,33.91066545,329,40.11594203,281
2017,Southeast Missouri St.,55.3021327,336,21.90978793,21,30.11190234,219,38.98104265,251
2017,Southeastern Louisiana,49.02557856,105,21.58061117,24,30.76171875,245,39.58587089,265
2017,Southern,48.22910902,77,17.2920299,255,33.79429559,327,37.63143331,223
2017,Southern Illinois,52.22095672,248,20.29452665,58,31.40186916,272,33.59908884,141
2017,Southern Miss,52.19646126,246,16.61880924,290,25.90725806,44,33.86211104,148
2017,Southern Utah,56.63293985,346,16.67667121,286,29.42830366,186,51.32096684,348
2017,St. Bonaventure,49.97222222,147,20.88118605,41,30.98591549,251,41.5,300
2017,St. Francis NY,52.73846154,273,19.95373048,82,33.43465046,325,46.89230769,338
2017,St. Francis PA,50.43103448,167,18.67904893,162,32.40223464,306,23.94636015,4
2017,St. John's,52.42099898,258,20.53447004,51,32.80067283,314,39.34760449,260
2017,Stanford,52.73509527,272,20.61583824,49,27.20812183,83,38.16840811,231
2017,Stephen F. Austin,52.14146658,239,22.90021016,10,28.4067086,139,44.38676184,328
2017,Stetson,52.89968652,283,15.11738442,338,32.97491039,319,32.18390805,99
2017,Stony Brook,50.70505288,182,19.74997374,92,28.81516588,160,40.07050529,280
2017,Syracuse,50.29747149,158,19.69405416,94,34.55706305,335,29.15220625,43
2017,TCU,50.36730946,165,18.68827138,160,29.3445122,179,30.85399449,70
2017,Temple,49.06666667,110,18.33557978,185,32.19895288,294,32.05333333,96
2017,Tennessee,48.56013552,84,19.31703693,126,30.07915567,218,43.25239977,321
2017,Tennessee Martin,52.64496439,268,19.04885318,144,32.40033927,305,31.07833164,73
2017,Tennessee St.,48.53442399,83,21.43782134,28,27.88065844,114,48.73892297,344
2017,Tennessee Tech,51.47492625,212,20.4309956,52,30.14354067,220,39.70501475,270
2017,Texas,48.08488613,69,18.26191253,193,31.20748299,261,30.02070393,57
2017,Texas A&M,47.21159103,36,17.42887835,247,31.20138289,260,28.10278841,34
2017,Texas A&M Corpus Chris,51.56599553,215,23.03345437,9,31.06535363,253,41.16331096,298
2017,Texas Southern,49.12446758,112,19.08004036,142,35.09047994,341,32.27638429,102
2017,Texas St.,47.62834821,51,19.90276339,84,29.63286713,197,36.04910714,198
2017,Texas Tech,50.70880095,183,20.29095362,59,25.66371681,39,35.55818074,186
2017,The Citadel,57.92682927,351,19.6580238,97,35.36472761,343,40.90447154,293
2017,Toledo,51.15662651,197,14.16737592,349,25.45454545,34,27.18072289,23
2017,Towson,49.04125508,108,18.68707571,161,26.09472744,46,47.12376525,339
2017,Troy,50.17106549,154,17.54819575,232,29.78382706,207,32.79569892,115
2017,Tulane,53.71923937,310,19.69117598,95,32.48347498,308,40.82774049,290
2017,Tulsa,50.44198895,169,18.41519138,181,28.2647585,133,33.14917127,124
2017,UAB,49.75974373,135,17.25104387,257,28.11418685,124,29.41804592,49
2017,UC Davis,48.67143587,90,19.62898714,99,28.29716194,135,33.06080736,120
2017,UC Irvine,44.09776391,6,15.25287081,333,26.36433513,55,40.1976079,283
2017,UC Riverside,49.77375566,136,19.08644368,141,29.87288136,209,34.06593407,154
2017,UC Santa Barbara,52.50164582,261,17.5638496,229,29.6377607,200,32.25806452,101
2017,UCF,42.73563218,2,14.6848868,341,25.53485162,36,22.29885057,2
2017,UCLA,48.71362294,92,15.84447691,320,28.58122001,152,25.39013075,9
2017,UMBC,52.41558442,257,17.70525025,219,27.32003469,88,35.11688312,177
2017,UMKC,52.55666842,263,20.04748643,78,32.18390805,291,41.69741697,303
2017,UMass Lowell,53.44922737,306,17.81847989,215,30.69590086,242,38.13465784,230
2017,UNC Asheville,52.35876529,256,22.6179599,12,27.29885057,87,31.21723937,78
2017,UNC Greensboro,50.16844469,153,19.38718535,122,30.44280443,230,34.81190343,171
2017,UNC Wilmington,53.24175824,303,20.1662205,67,28.47805789,144,39.67032967,269
2017,UNLV,51.60960654,217,16.54869684,298,27.52372735,99,28.56412877,37
2017,USC,50.0891663,151,17.84665499,212,31.31699847,266,23.98573339,5
2017,USC Upstate,50.73369565,185,14.48837911,345,30.21978022,226,29.94565217,54
2017,UT Arlington,48.8336714,98,20.09977661,72,29.453125,190,36.56186613,204
2017,UT Rio Grande Valley,54.3017089,322,20.23683772,64,31.69082126,280,52.26870949,349
2017,UTEP,49.47368421,120,17.50701102,238,25.02266546,27,39.06432749,254
2017,UTSA,49.73776224,134,17.55737667,230,24.20560748,11,37.87878788,226
2017,Utah,49.05768132,109,17.03632082,268,24.50888681,15,31.18218161,77
2017,Utah St.,49.20409323,115,15.83747276,321,26.67876588,63,33.71233655,144
2017,Utah Valley,47.66427105,52,17.42149282,248,24.73979183,22,35.16427105,178
2017,VCU,47.49604639,45,20.99490955,33,27.48776509,96,40.90669478,294
2017,VMI,56.73316708,347,17.91490421,209,32.28602384,298,39.65087282,267
2017,Valparaiso,47.44,42,17.9173329,207,26.82313495,69,32.48,106
2017,Vanderbilt,48.05322819,68,16.07311358,313,26.99920823,74,30.65549532,66
2017,Vermont,48.57526882,85,19.5952566,103,27.09620477,78,26.4516129,15
2017,Villanova,48.14172448,75,20.13202369,70,27.79578606,109,22.05153617,1
2017,Virginia,46.10036276,22,20.68463745,45,24.51790634,16,33.79685611,147
2017,Virginia Tech,50.96106456,191,16.52241905,300,30.47138047,231,27.30409069,26
2017,Wagner,47.56329114,48,18.49747433,176,30.89668616,248,38.92405063,249
2017,Wake Forest,52.66940452,269,16.22786629,306,27.64505119,103,37.98767967,228
2017,Washington,52.75181724,274,16.42121294,304,31.36363636,270,34.73520249,169
2017,Washington St.,52.82762371,277,14.71636836,340,28.51782364,148,27.89559543,30
