Season,TeamName,eFG_Pct,RankeFGPct,TO_Pct,RankTOPct,OR_Pct,RankORPct,FT_Rate,RankFTRate
2018,Abilene Christian,51.37165251,200,21.60793628,21,29.66915688,222,43.23971261,335
2018,Air Force,54.87650412,321,20.62722029,46,28.78787879,180,33.31222293,176
2018,Akron,54.10167533,300,18.55869997,165,28.41691249,162,39.05257077,292
2018,Alabama,47.81783681,40,18.69464262,157,30.88888889,272,36.4800759,243
2018,Alabama A&M,53.98806294,297,16.64328905,277,32.5426945,317,29.7883885,85
2018,Alabama St.,51.92200557,229,18.27118586,182,34.72099203,341,46.57381616,346
2018,Albany,50.62821245,162,17.03427908,259,24.34782609,24,27.1273558,38
2018,Alcorn St.,52.06280788,238,17.89354618,210,33.06451613,323,40.14778325,304
2018,American,54.89028213,322,20.39518762,58,31.3253012,290,40.7523511,309
2018,Appalachian St.,51.31651125,197,17.15683537,254,25.7976299,55,36.64289632,248
2018,Arizona,49.85344406,119,16.65632484,276,25.12155592,40,31.16756229,122
2018,Arizona St.,50.65138093,165,20.35219167,60,30.62446536,260,32.7253778,164
2018,Arkansas,50.41913215,149,19.4445409,107,31.6839585,298,40.82840237,311
2018,Arkansas Pine Bluff,49.21834289,87,22.68285982,5,37.79069767,351,44.71078687,340
2018,Arkansas St.,56.03795285,335,18.78553184,149,31.43743537,294,35.07763082,219
2018,Army,52.42571255,249,19.66606162,93,27.58964143,122,38.08368708,273
2018,Auburn,49.69403366,111,20.67752972,44,28,144,38.09280979,274
2018,Austin Peay,53.98126464,296,22.12431491,11,29.01606426,195,39.87119438,299
2018,BYU,51.32992327,198,18.49152472,168,22.82051282,13,28.4398977,53
2018,Ball St.,49.37238494,93,16.66358704,275,27.48735245,114,30.0209205,93
2018,Baylor,47.69585253,37,17.16549779,253,29.73856209,226,30.20993344,98
2018,Belmont,48.89346372,69,16.89872928,264,25.6584537,52,26.81420484,34
2018,Bethune Cookman,48.55818744,58,17.56429022,228,30.49877351,251,38.20803296,276
2018,Binghamton,51.6327788,218,16.95870479,260,26.6802444,80,32.40911892,156
2018,Boise St.,48.80489161,65,16.44894349,288,18.38440111,1,29.516398,75
2018,Boston College,51.8018018,225,17.52592376,232,26.60841938,78,27.07444286,36
2018,Boston University,52.80866004,268,20.13317,73,29.59285005,220,29.95904037,91
2018,Bowling Green,52.33004386,245,16.81288224,271,26.50046168,73,31.9627193,142
