Season,TeamName,eFG_Pct,RankeFGPct,TO_Pct,RankTOPct,OR_Pct,RankORPct,FT_Rate,RankFTRate
2018,Weber St.,56.05863192,17,17.44986019,114,19.28406467,347,35.04885993,128
2018,West Virginia,50.42122999,191,16.09096555,37,36.95035461,5,31.33951137,236
2018,Western Carolina,46.84971098,325,21.66069232,332,29.19642857,161,31.79190751,224
2018,Western Illinois,49.88730278,206,18.59649905,183,18.04511278,351,28.32456799,308
2018,Western Kentucky,54.21002838,47,16.57690729,54,28.9539749,167,39.97161779,35
2018,Western Michigan,49.30284439,235,15.5634547,23,29.791099,136,34.13273843,152
2018,Wichita St.,55.10204082,25,16.54837444,51,35.37117904,10,34.84320557,130
2018,William & Mary,59.49635922,2,17.19997365,90,21.20866591,338,33.37378641,173
2018,Winthrop,54.69735183,33,19.68978592,266,26.37244349,248,35.81336696,102
2018,Wisconsin,50.9039548,171,16.79592711,67,28.4490961,189,32.65536723,198
2018,Wofford,55.18345952,24,18.2085698,160,25.02522704,290,28.53814793,304
2018,Wright St.,48.5796949,276,18.62032467,186,28.71794872,178,35.34981589,116
2018,Wyoming,52.0558777,121,17.58810478,124,19.45392491,345,41.17026885,21
2018,Xavier,55.86374696,20,17.24550898,96,30.228471,127,41.02189781,24
2018,Yale,52.69721578,96,18.83874928,212,25.44031311,279,31.0324826,246
2018,Youngstown St.,47.6178146,311,19.34501056,245,34.64435146,18,28.3790782,306
