Season,TeamName,eFG_Pct,RankeFG_Pct,TO_Pct,RankTO_Pct,OR_Pct,RankOR_Pct,FT_Rate,RankFT_Rate
2008,"UC Irvine",51.5562,104,19.3683,77,26.4849,322,33.5447,248
2008,"UC Riverside",46.1138,302,24.9074,321,32.3184,193,39.0701,99
2008,"UC Santa Barbara",51.9555,84,21.0045,178,28.0264,306,34.5969,228
2008,UCF,51.7468,97,19.9467,106,34.1137,121,37.228,149
2008,UCLA,52.1729,75,18.6199,47,39.3429,10,37.2697,147
2008,UMBC,51.3956,110,14.7114,2,32.992,166,33.4407,252
2008,UMKC,47.958,247,20.3401,137,30.0567,273,35.3153,207
2008,"UNC Asheville",53.7771,32,19.1412,63,31.7671,220,37.8328,133
2008,"UNC Greensboro",52.5904,59,21.2446,191,34.621,98,40.0602,76
2008,"UNC Wilmington",53.717,35,22.2235,245,34.3362,115,32.489,262
2008,UNLV,48.4683,225,16.1183,7,29.9749,274,33.0218,257
2008,USC,53.3333,41,21.7868,224,31.3716,233,38.655,113
2008,"USC Upstate",46.1615,301,22.5424,261,28.7585,292,36.9954,158
2008,"UT Arlington",52.3087,70,23.9639,306,32.7103,176,41.3662,44
2008,Utah,53.8554,31,19.4713,84,27.4185,315,31.1446,292
2008,"Utah St.",57.3681,1,21.3106,198,34.5238,101,36.8693,161
2008,"Utah Valley St.",52.0904,81,21.0667,182,33.3523,149,31.6925,282
2008,UTEP,48.8131,206,17.7804,22,31.3855,232,45.6566,14
2008,UTSA,46.614,287,22.59,265,29.3785,282,40.7073,57
2008,Valparaiso,52.938,51,19.5367,85,27.8616,309,34.6028,227
2008,Vanderbilt,54.1103,24,19.6853,91,31.37,234,38.3459,123
2008,VCU,49.6483,177,20.1257,114,34.4081,109,40.0352,77
2008,Vermont,50.9096,129,21.1225,185,32.8591,169,37.3508,144
2008,Villanova,49.1307,196,20.3759,142,35.9824,61,38.8972,107
2008,Virginia,50.3219,150,19.3634,76,36.0016,60,35.3145,208
2008,"Virginia Tech",48.762,210,20.6522,160,35,88,39.0096,102
2008,VMI,50.8,133,18.7059,50,30.6898,254,28.2857,321
2008,Wagner,49.1874,188,21.7402,222,36.9354,34,36.2405,181
2008,"Wake Forest",48.5091,222,19.9454,105,34.4753,103,34.18,235
2008,Washington,50,161,19.6937,92,40.7029,6,34.1778,236
