,Unnamed: 0,Season,TeamName,Tempo,AdjTempo,OE,AdjOE,DE,AdjDE,AdjEM,seed,ConfTournament,SOSAdjEM,NCSOSAsjEM,O_eFG_Pct,D_eFG_Pct,O-D_eFG_Pct,O_TO_Pct,D_TO_Pct,D-O_TO_Pct,O_OR_Pct,D_OR_Pct,O-D_OR_Pct,O_FT_Rate,D_FT_Rate,O-D_FT_Rate,LastTenRecord
83,212,2005,Georgia Tech,71.0692,69.1369,104.075,109.089,92.2269,88.7409,20.3479,5,0,10.91,-4.87,50.293,44.4208,5.8722,20.9278,21.1472,0.2194,34.8936,32.9618,1.9318,37.2403,37.1945,0.0458,0.6
84,196,2005,North Carolina,76.9427,73.6909,115.44,121.055,91.7506,89.0521,32.0028,1,0,11.64,4.26,56.0398,46.394,9.6458,20.9913,23.0619,2.0706,39.7024,31.5068,8.1956,44.1593,30.299,13.8603,0.8
85,207,2005,Connecticut,71.4591,70.6715,109.018,112.503,93.4258,89.7487,22.7543,2,0,8.52,-1.04,50.1603,42.9353,7.225,20.9825,16.84,-4.1425,42.4579,30.6978,11.7601,41.2927,25.6219,15.6708,0.8
86,201,2005,Florida,66.7209,64.8327,114.292,117.796,93.7235,92.9202,24.8756,4,1,7.13,-4.3,55.1685,46.1032,9.0653,20.2719,21.7067,1.4348,35.9577,29.4399,6.5178,40.8909,35.1862,5.7047,0.9
87,205,2005,Villanova,65.932,67.2118,111.623,115.814,94.3506,92.0012,23.8126,5,0,9.16,-0.89,49.6737,44.7739,4.8998,19.0554,23.8664,4.811,40.7228,34.6957,6.0271,37.6292,38.579,-0.9498,0.8
88,197,2005,Duke,70.79899999999998,68.6081,112.315,117.435,92.6727,88.7397,28.6957,1,1,10.89,1.51,52.1149,42.2233,9.8916,18.9495,21.7919,2.8424,37.3077,36.7557,0.552,42.8721,32.004,10.8681,0.7
89,203,2005,Kentucky,67.9429,67.1865,107.952,112.199,90.8059,88.25299999999999,23.9456,2,0,8.85,-2.71,52.0619,46.6161,5.4458,18.8303,25.4686,6.6383,35.3591,34.1719,1.1872,37.5773,31.7813,5.796,0.7
90,206,2005,Oklahoma,67.2377,64.7668,111.836,115.786,93.6407,92.1522,23.6343,3,0,7.68,0.09,53.225,46.5883,6.6367,19.9387,23.4336,3.4949,38.4206,31.86,6.5606,34.1898,37.9014,-3.7116,0.7
91,200,2005,Michigan St,66.6488,65.7071,116.545,119.608,94.8124,93.9891,25.6192,5,0,7.89,-3.18,54.5576,48.8034,5.7542,19.9357,22.0813,2.1456,38.852,29.5855,9.2665,37.2601,37.9487,-0.6886,0.8
92,195,2005,Illinois,65.5156,64.8528,118.088,122.18,91.9408,88.8696,33.3107,1,1,8.16,0.31,55.9787,47.063,8.9157,16.5842,22.2557,5.6715,34.6693,31.2191,3.4502,28.8308,30.4202,-1.5894,0.7
93,211,2005,Arizona,70.9162,68.98100000000001,111.447,115.596,97.4413,94.9498,20.6464,3,0,8.12,3.33,53.3703,49.2483,4.122,20.6708,22.4632,1.7924,40.0481,34.7908,5.2573,30.9091,28.1549,2.7542,0.8
94,208,2005,Washington,74.1953,71.8909,114.972,119.924,98.5611,97.2424,22.6814,1,1,8.61,6.73,54.3951,50.5581,3.837,19.1116,23.9785,4.8669,41.2176,35.8139,5.4037,33.2578,38.8128,-5.555,0.8
95,196,2005,North Carolina,76.9427,73.6909,115.44,121.055,91.7506,89.0521,32.0028,1,0,11.64,4.26,56.0398,46.394,9.6458,20.9913,23.0619,2.0706,39.7024,31.5068,8.1956,44.1593,30.299,13.8603,0.8
