,Season,TeamName,Tempo,AdjTempo,OE,AdjOE,DE,AdjDE,AdjEM,seed,ConfTournament,SOSAdjEM,NCSOSAsjEM,O_eFG_Pct,D_eFG_Pct,O-D_eFG_Pct,O_TO_Pct,D_TO_Pct,D-O_TO_Pct,O_OR_Pct,D_OR_Pct,O-D_OR_Pct,O_FT_Rate,D_FT_Rate,O-D_FT_Rate,LastTenRecord
614,2011,Kansas St,69.1149,66.786,105.024,109.524,95.9404,92.0845,17.4393,5,0,9.23,0.73,49.6,47.3043,2.2957,21.5595,22.1768,0.6173,40.629,30.6926,9.9364,43.04,45.3333,-2.2933,0.8
615,2011,Vanderbilt,68.0881,66.882,110.92,115.206,98.6379,97.7687,17.437,5,0,6.66,2.52,52.8602,46.0252,6.835,18.9875,17.5237,-1.4638,33.1269,32.0864,1.0405,45.17,27.969,17.201,0.6
616,2011,Temple,66.077,64.7767,107.186,109.72399999999999,93.5883,92.7362,16.988,7,0,4.04,5.83,49.9743,46.305,3.6693,16.4018,20.0022,3.6004,32.6427,28.7366,3.9061,33.7622,26.4151,7.3471,0.8
617,2011,St Johns,66.3559,66.3588,105.155,110.49600000000001,99.5019,93.6698,16.8263,6,0,10.98,1.69,49.5488,50.8221,-1.2733,18.5399,24.22,5.6801,33.1494,33.2232,-0.0738,44.1624,40.1644,3.998,0.8
618,2011,Missouri,72.7273,71.2086,109.681,112.932,97.9669,96.3729,16.559,11,0,6.5,-4.76,51.4749,49.3063,2.1686,16.9007,24.5226,7.6219,32.5,36.1848,-3.6848,34.2843,40.715,-6.4307,0.5
619,2011,Xavier,65.3632,64.8622,109.395,112.80799999999999,97.2645,96.2683,16.5395,6,0,4.49,6.02,51.2059,46.528999999999996,4.6769,18.3432,19.1448,0.8016,33.1216,27.9271,5.1945,44.4706,34.9971,9.4735,0.9
620,2011,Gonzaga,68.1979,66.6571,110.305,110.61,95.0132,94.1013,16.5087,11,1,3.82,4.5,52.5186,47.2414,5.2772,19.9431,20.8008,0.8577,36.2736,28.2537,8.0199,41.7285,35.1194,6.6091,0.9
621,2011,Richmond,64.1354,63.1619,108.788,111.00299999999999,94.5571,95.4298,15.5729,12,1,3.11,1.0,53.0627,45.1047,7.957999999999999,16.3974,19.5752,3.1778,28.8406,33.154,-4.3134,32.3207,29.2742,3.0465,0.9
622,2011,Michigan,61.603,61.958999999999996,105.662,110.77,101.198,95.3533,15.4164,8,0,12.0,-1.19,52.284,48.8833,3.4007,16.5674,19.1163,2.5489,26.0554,29.6446,-3.5892,26.7474,30.4299,-3.6825,0.7
623,2011,Texas A&M,63.2801,61.4192,106.50399999999999,109.943,96.2696,94.5593,15.3838,7,0,5.43,-7.5,49.3345,46.5882,2.7463,20.3934,20.8801,0.4867,37.6516,29.7547,7.8969,47.3079,36.8961,10.4118,0.7
624,2011,Butler,65.4927,63.7754,109.473,112.272,97.9504,97.27799999999999,14.9935,8,1,6.11,6.67,49.8304,48.0987,1.7317,16.9485,18.8455,1.8969999999999998,32.794000000000004,27.94,4.854,37.9361,38.9517,-1.0156,0.9
625,2011,Florida St,69.6532,67.5152,99.0533,103.15700000000001,89.6939,88.1874,14.9701,10,0,7.01,-1.82,49.0011,42.3618,6.6393,22.9735,21.9139,-1.0596,36.1702,30.935,5.2352,38.1178,36.2878,1.83,0.6
626,2011,Michigan St,65.7577,65.0151,102.307,108.50299999999999,100.085,93.7079,14.7956,10,0,13.7,6.7,48.6383,47.8369,0.8014,20.1857,18.2308,-1.9549,35.2606,28.9167,6.3439,36.6013,38.9351,-2.3338,0.6
627,2011,Penn St,59.8818,59.8734,105.586,111.84700000000001,104.354,97.4264,14.4209,10,0,12.46,-0.62,50.0572,50.6869,-0.6297,17.8708,18.0672,0.1964,32.2504,30.1959,2.0545,31.1213,29.1357,1.9856,0.7
628,2011,USC,64.4661,62.1879,103.258,108.303,97.2053,93.9363,14.3669,11,0,7.56,2.66,49.9454,46.2155,3.7299,18.153,18.4714,0.3184,30.4066,28.3736,2.033,35.3712,36.0774,-0.7062,0.7
629,2011,Old Dominion,61.092,60.8228,107.86399999999999,109.126,95.1762,94.8747,14.251,9,1,2.38,2.76,48.4683,47.3224,1.1459,20.724,19.2748,-1.4492,45.2567,28.2029,17.0538,37.5821,27.5085,10.0736,0.9
630,2011,UCLA,67.2723,65.5545,103.484,107.561,96.8479,93.8189,13.7419,7,0,6.92,0.26,50.2743,46.2831,3.9912,22.0143,17.9762,-4.0381,35.6983,31.2674,4.4309,44.3226,32.9939,11.3287,0.7
631,2011,Tennessee,67.5239,66.3754,103.67,107.96,98.9857,94.5968,13.3636,9,0,9.07,6.45,47.6301,47.9233,-0.2932,19.7743,20.8561,1.0818,37.4898,31.4644,6.0254,39.6703,37.4867,2.1836,0.4
632,2011,Oakland,72.5613,71.6088,116.945,117.28200000000001,105.125,104.345,12.9371,13,1,2.01,14.82,55.8269,49.4877,6.3392,18.544,16.5196,-2.0244,36.3753,31.8408,4.5345,39.0232,31.1598,7.8634,0.9
633,2011,UAB,63.1587,62.1202,106.758,108.63,96.0089,96.1119,12.5184,12,0,2.16,-2.02,50.7536,45.922,4.8316,19.6789,18.9814,-0.6975,33.2538,30.8295,2.4243,29.7391,32.4468,-2.7077,0.7
634,2011,Georgia,64.9962,64.1695,103.602,107.15299999999999,96.4666,95.1889,11.9637,10,0,5.83,-0.69,49.424,44.8017,4.6223,20.2601,18.4308,-1.8293,36.5635,31.232,5.3315,36.588,34.7267,1.8613,0.5
635,2011,Princeton,64.25399999999999,63.3505,106.251,106.219,97.4252,97.4016,8.81724,13,0,-0.72,0.33,51.9231,47.0944,4.8287,18.7125,18.4643,-0.2482,30.4663,26.552,3.9143,36.63,35.3511,1.2789,0.8
636,2011,VCU,65.9302,65.9737,107.434,109.56299999999999,101.36,100.81299999999999,8.74997,11,0,4.79,2.26,51.0777,49.1818,1.8959,17.1446,22.1294,4.9848,30.7333,36.4885,-5.7552,37.0005,34.1364,2.8641,0.5
637,2011,Bucknell,66.3444,65.0026,106.365,105.35600000000001,95.4503,97.7759,7.579739999999999,14,1,-3.41,1.56,50.8895,45.3655,5.524,16.9839,17.9595,0.9756,25.7708,29.055999999999997,-3.2852,34.124,35.0106,-0.8866,1.0
638,2011,Wofford,64.5106,63.4771,112.3,111.911,103.219,104.34100000000001,7.5701600000000004,14,1,-0.59,6.96,52.9682,49.8041,3.1641,18.2304,20.1471,1.9167,34.5837,32.965,1.6187,41.986000000000004,41.5221,0.4639,0.9
639,2011,Memphis,69.3134,67.8874,102.81299999999999,103.67299999999999,97.3981,96.7112,6.96184,12,1,2.11,-4.74,50.4304,46.8294,3.6010000000000004,21.8849,21.1105,-0.7744,34.7736,34.2993,0.4743,39.5949,39.1545,0.4404,0.7
640,2011,Morehead St,64.1904,63.8399,105.992,105.208,95.9971,98.4152,6.79253,13,1,-2.89,2.66,50.3993,49.1818,1.2175,23.2428,22.7263,-0.5165,41.2489,28.0693,13.1796,40.3879,37.3939,2.9939999999999998,0.9
641,2011,Long Island Brooklyn,74.5339,73.2043,110.06,108.912,98.5844,103.53299999999999,5.37973,15,1,-6.02,-5.31,51.8915,48.3141,3.5774,20.0908,19.8903,-0.2005,38.0182,33.2464,4.7718,49.7262,26.1894,23.5368,1.0
642,2011,Indiana St,65.078,65.4175,100.042,101.49,97.9268,96.8677,4.62225,14,1,3.4,2.76,48.7924,46.266000000000005,2.5264,21.4047,19.5174,-1.8873,30.8731,29.9123,0.9608,38.0103,45.7993,-7.789,0.8
643,2011,Northern Colorado,66.7474,67.118,106.39,106.01100000000001,99.4488,101.426,4.58447,15,1,-2.41,2.87,49.8738,48.7821,1.0917,21.6789,20.073,-1.6059,34.9614,29.1646,5.7968,43.4069,43.2051,0.2018,0.9
644,2011,Santa Barbara,65.4057,64.4276,102.863,103.50299999999999,99.8333,99.4018,4.10161,15,1,0.29,6.12,51.5635,47.2795,4.284,21.8885,19.9631,-1.9254,28.7797,32.426,-3.6463,37.2638,42.339,-5.0752,0.6
645,2011,Akron,66.658,66.2222,103.175,103.29,97.6911,99.53299999999999,3.7574099999999997,15,1,-1.7,-0.43,49.6512,46.6923,2.9589,17.4169,20.6142,3.1973,28.3087,32.6931,-4.3844,31.1908,38.6667,-7.4759,0.8
646,2011,St Peters,65.7111,64.6119,92.8353,95.0018,90.9427,91.7599,3.2418299999999998,14,1,0.88,4.62,45.5387,42.3817,3.157,23.2981,21.6467,-1.6514,32.879,34.1454,-1.2664,38.8889,42.0792,-3.1903,0.6
647,2011,UNC Asheville,69.3618,67.7991,101.445,101.432,96.5695,99.0391,2.3930000000000002,16,1,-3.97,7.07,48.8506,47.8772,0.9734,21.1201,24.2153,3.0952,31.8807,36.5283,-4.6476,41.8391,39.8738,1.9653,0.7
648,2011,Boston University,63.0458,63.0646,103.323,102.90700000000001,99.6121,103.292,-0.385171,16,1,-4.62,0.49,47.2654,46.0224,1.2429999999999999,19.0226,18.1641,-0.8585,33.8934,33.5327,0.3607,37.2654,30.1887,7.0767,1.0
649,2011,Hampton,67.6211,66.566,97.3629,93.9345,90.3353,97.7279,-3.7934099999999997,16,1,-10.7,-4.84,45.8893,43.1092,2.7801,18.1069,22.8958,4.7889,29.1066,35.3087,-6.2021,41.2752,36.3286,4.9466,0.7
650,2011,Arkansas Little Rock,64.7645,64.4828,101.781,100.167,103.354,104.65700000000001,-4.48952,16,1,-3.85,0.85,47.7876,50.4611,-2.6735,17.8957,20.7734,2.8777,28.9806,31.6832,-2.7026,42.5332,45.5908,-3.0576,0.6
651,2011,Texas San Antonio,68.6707,67.0401,102.713,101.47399999999999,102.999,106.66799999999999,-5.19344,16,1,-5.71,-1.85,48.9669,49.1213,-0.1544,19.6892,19.8776,0.1884,29.7498,33.1531,-3.4033,41.1452,36.5079,4.6373,0.7
652,2011,Alabama St,66.1276,63.858999999999995,92.1392,92.3675,96.6248,105.43700000000001,-13.0699,16,1,-11.26,6.29,44.211999999999996,46.6809,-2.4689,23.5488,23.5488,0.0,36.5497,33.3483,3.2014,45.7307,52.8015,-7.0708,0.9
653,2012,Kentucky,66.7066,64.0843,115.59299999999999,120.566,89.0214,88.8382,31.7277,1,0,7.99,-1.06,53.7589,41.9714,11.7875,16.9823,17.5834,0.6011,37.4614,30.7568,6.7046,41.726000000000006,25.8092,15.9168,0.9
654,2012,Ohio St,67.2467,65.7505,110.99,117.705,88.3204,87.8032,29.9016,2,0,10.1,-3.34,52.0946,46.4338,5.6608,17.5483,22.4526,4.9043,35.8549,25.1056,10.7493,38.1081,29.0636,9.0445,0.6
655,2012,Michigan St,66.0777,63.9032,108.631,115.088,89.3821,86.2697,28.8179,1,1,10.21,-1.07,52.7101,43.3115,9.3986,19.7582,19.3862,-0.37200000000000005,36.3753,26.886999999999997,9.4883,37.7921,34.3261,3.466,0.8
656,2012,Kansas,68.0938,65.9779,109.926,116.066,90.4833,89.1479,26.918000000000003,2,0,11.15,5.21,52.2822,43.3824,8.8998,19.1779,20.2771,1.0992,34.6199,28.9428,5.6771,39.7879,33.1342,6.6537,0.9
657,2012,Missouri,67.0094,64.7708,119.55799999999999,124.486,97.6986,97.8055,26.6802,2,1,5.8,-6.18,57.9692,50.1022,7.867000000000001,15.3932,21.6105,6.2173,30.5238,32.1883,-1.6645,37.5321,27.3006,10.2315,0.8
658,2012,North Carolina,73.5882,70.0151,111.181,117.11,91.2598,90.8369,26.2727,1,0,7.41,1.89,49.7776,45.0226,4.755,16.3957,18.3056,1.9099,39.6143,27.1992,12.4151,37.2826,21.7606,15.522,0.9
659,2012,Syracuse,66.6904,64.1527,111.42299999999999,116.02600000000001,90.8197,90.5173,25.5085,1,0,7.98,-2.11,52.06399999999999,44.2103,7.8537,15.9496,24.4807,8.5311,36.1474,39.1976,-3.0502,32.885,30.9593,1.9257,0.9
660,2012,Wisconsin,59.496,57.0497,106.65799999999999,111.961,88.1971,88.662,23.2991,4,0,8.8,-3.88,50.1067,42.4684,7.6383,15.0532,18.158,3.1048,30.6381,27.7215,2.9166,30.6667,29.7966,0.8701,0.6
661,2012,Wichita St,67.6434,65.0878,112.52799999999999,116.963,91.7103,93.7271,23.2362,5,0,3.97,3.5,53.7705,44.7545,9.016,17.9936,18.5918,0.5982,33.3333,26.0385,7.2948,34.5902,32.7567,1.8335,0.9
662,2012,Memphis,68.2042,66.8618,109.124,114.7,91.1259,92.1444,22.5554,8,1,5.1,6.96,54.0021,43.4447,10.5574,18.6534,20.6235,1.9701,30.4471,32.0528,-1.6057,41.3376,38.3033,3.0343,0.9
663,2012,Indiana,67.77199999999999,66.0427,113.78,119.54700000000001,97.2707,97.0081,22.5388,4,0,8.41,-4.96,55.1608,48.1137,7.0471,19.1443,20.2217,1.0774,35.2055,30.9888,4.2167,44.5021,34.3058,10.1963,0.8
664,2012,Baylor,67.697,64.8088,109.23899999999999,115.656,96.1272,94.2364,21.4193,3,0,9.61,-2.7,52.3261,47.6156,4.7105,20.409000000000002,21.0518,0.6428,38.0317,32.2531,5.7786,35.7314,33.4307,2.3007,0.6
665,2012,Duke,68.7049,65.6315,111.949,117.90899999999999,99.0275,97.04299999999999,20.8659,2,0,8.18,7.68,52.7937,47.1192,5.6745,17.622,18.6913,1.0693,35.0191,32.0341,2.985,45.1175,32.9158,12.2017,0.8
666,2012,St Louis,63.9496,61.301,107.991,111.62899999999999,89.0257,91.0501,20.5785,9,0,4.36,-2.55,51.7674,45.1265,6.6409,17.9154,22.9794,5.064,31.1914,28.3446,2.8468,35.5188,37.1993,-1.6805,0.8
667,2012,Georgetown,64.3565,61.6397,104.70100000000001,109.993,90.4593,89.6577,20.3352,3,0,8.32,-1.04,51.3938,43.0823,8.3115,19.5531,20.1354,0.5823,35.1351,30.3293,4.8058,38.8493,36.2522,2.5971,0.6
668,2012,Vanderbilt,66.4462,63.9958,108.70299999999999,114.775,96.6557,94.4476,20.3275,5,1,8.48,3.03,54.0604,46.91,7.1504,20.1716,18.9974,-1.1742,32.6452,31.9559,0.6893,40.0833,28.5645,11.5188,0.7
669,2012,Florida,66.0152,63.4917,114.131,120.271,99.5265,99.98,20.2909,7,0,7.18,-1.67,54.8456,47.7756,7.07,16.8515,19.1942,2.3427,33.6546,30.2632,3.3914,33.2542,29.8839,3.3703,0.4
670,2012,New Mexico,67.1573,65.0743,107.652,110.405,88.6402,90.4523,19.9522,5,1,2.65,-4.16,52.7687,44.3994,8.3693,20.0992,21.2502,1.151,34.3863,27.7236,6.6627,38.7622,31.4935,7.2687,0.8
671,2012,Marquette,71.3551,69.187,106.24600000000001,112.42200000000001,92.9743,93.0852,19.3365,3,0,8.24,-0.95,50.1476,45.3995,4.7481,18.6312,23.4705,4.8393,34.0732,35.4382,-1.365,40.8755,30.6053,10.2702,0.7
672,2012,Louisville,68.2541,65.9921,99.3696,105.20700000000001,88.5398,86.3916,18.8157,4,1,10.06,0.11,47.3257,43.2602,4.0655,20.7909,23.0683,2.2774,35.5799,33.4673,2.1126,36.2122,34.3036,1.9086,0.6
673,2012,Kansas St,68.0309,65.8239,103.96,109.95299999999999,92.851,91.6575,18.2953,8,0,7.98,-3.29,48.8643,46.0,2.8643,21.2204,23.494,2.2736,40.5558,33.0691,7.4867,43.2126,41.7714,1.4412,0.6
674,2012,Michigan,61.8189,59.5682,106.78299999999999,113.975,99.6232,95.8679,18.1066,4,0,10.65,-0.11,53.4282,49.0105,4.4177,17.6203,20.0675,2.4472,28.4863,30.506,-2.0197,28.6461,30.2096,-1.5635,0.7
675,2012,Florida St,68.4428,66.0495,101.24600000000001,107.76700000000001,91.0453,89.7815,17.9858,3,1,7.54,0.82,51.222,43.7405,7.4815,23.5961,22.0926,-1.5035,35.2967,32.9344,2.3623,34.7894,34.3003,0.4891,0.8
676,2012,Belmont,69.5377,66.7473,116.677,117.088,96.03399999999999,99.4192,17.6692,14,1,-0.32,4.69,55.5132,48.2561,7.2571,17.5713,20.8473,3.2760000000000002,34.2895,32.0312,2.2583,38.7195,35.6064,3.1131,1.0
677,2012,Virginia,61.5961,58.3843,101.81700000000001,106.186,86.8409,88.8224,17.3633,10,0,4.05,-5.7,50.6662,44.7137,5.9525,18.7531,21.1992,2.4461,27.496,25.6854,1.8106,35.4061,31.1517,4.2544,0.4
678,2012,Creighton,68.1641,65.4893,116.334,119.641,101.565,102.559,17.0818,8,1,3.79,-0.47,57.8036,49.6582,8.1454,17.8177,15.3746,-2.4431,30.8913,26.0263,4.865,38.0362,29.2969,8.7393,0.7
679,2012,Gonzaga,67.572,64.3904,109.509,111.604,93.4641,94.5893,17.0149,7,0,2.08,1.05,53.5694,46.5241,7.0453,19.6889,19.4167,-0.2722,34.0509,28.2845,5.7664,46.2291,27.4866,18.7425,0.8
680,2012,Alabama,63.8917,61.5091,100.89,106.031,90.5515,89.3714,16.6596,9,0,7.07,3.98,49.1289,43.7171,5.4118,20.3023,21.2554,0.9531,33.0323,31.1969,1.8354,36.1789,38.2233,-2.0444,0.6
681,2012,California,67.1197,65.1101,106.95299999999999,111.11,91.8027,94.5611,16.549,12,0,3.61,-1.83,51.6489,46.5079,5.141,18.2569,19.5863,1.3294,32.1994,27.006999999999998,5.1924,34.0957,26.7196,7.3761,0.7
682,2012,Texas,67.6226,64.1535,107.09700000000001,113.26,98.0521,96.74799999999999,16.5122,11,0,8.45,-1.52,48.4951,46.9119,1.5832,18.6769,20.0733,1.3964,37.9661,34.0102,3.9559,42.5532,41.4608,1.0924,0.6
683,2012,Iowa St,68.0371,65.1229,107.615,112.844,98.1541,96.3879,16.4561,8,0,7.22,-4.08,52.6218,48.6083,4.0135,18.2724,17.3566,-0.9158,32.4902,26.6667,5.8235,38.7182,26.4676,12.2506,0.6
684,2012,UNLV,69.7249,67.7911,106.34100000000001,109.975,93.654,93.9097,16.0655,6,0,3.54,-0.24,52.6985,46.3061,6.3924,19.2776,21.3001,2.0225,32.467,29.9713,2.4957,35.3399,33.9842,1.3557,0.5
685,2012,Purdue,65.5121,63.7048,110.206,116.14200000000001,100.941,100.148,15.9933,10,0,8.81,-2.64,51.0649,49.9465,1.1184,13.5953,19.465999999999998,5.8707,31.3036,31.2028,0.1008,34.1258,33.7968,0.32899999999999996,0.6
686,2012,Long Beach St,67.964,65.5618,108.67399999999999,111.581,94.6276,95.9447,15.6363,12,1,1.25,14.84,52.3473,47.7323,4.615,19.067,21.7383,2.6713,34.2118,31.2251,2.9867,42.5339,27.9314,14.6025,0.8
687,2012,Temple,68.5678,65.2739,108.984,114.086,99.8554,98.5508,15.5352,5,0,6.1,6.2,53.1046,48.3288,4.7758,18.3015,19.434,1.1325,31.5989,31.8777,-0.2788,34.1503,33.1536,0.9967,0.8
688,2012,St Marys,64.9577,62.3728,112.819,114.42399999999999,96.5194,98.8981,15.5262,7,1,0.17,-2.17,53.2506,48.4226,4.828,18.1465,18.3453,0.1988,35.8729,26.1768,9.6961,38.8889,29.1071,9.7818,0.7
689,2012,Cincinnati,64.5657,61.9205,104.228,109.258,93.6208,94.1152,15.1423,6,0,6.9,-9.17,48.0401,46.1706,1.8695,16.7104,21.6154,4.905,35.6019,34.4053,1.1966,29.3072,26.2724,3.0348,0.7
690,2012,Murray St,66.7636,64.2846,110.289,110.21,92.4694,95.1414,15.069,6,1,-2.34,3.63,53.5441,45.6347,7.9094,20.8622,24.2061,3.3439,34.3116,34.372,-0.0604,45.2746,34.7368,10.5378,0.9
691,2012,Connecticut,64.9024,62.2672,104.789,111.126,97.9087,96.1075,15.0185,9,0,8.25,-0.46,50.0263,44.6165,5.4098,18.9256,17.0194,-1.9062,36.9613,34.7057,2.2556,34.5789,25.2704,9.3085,0.5
692,2012,Harvard,61.5334,59.748000000000005,105.296,108.398,88.9122,93.6424,14.755999999999998,12,0,-0.87,0.65,52.5489,45.4425,7.1064,20.4847,20.0489,-0.4358,30.7279,26.7984,3.9295,42.0391,30.1849,11.8542,0.8
693,2012,West Virginia,65.9309,63.2691,105.415,111.59899999999999,98.4846,97.0738,14.5249,10,0,8.32,2.04,48.3281,49.8073,-1.4792,19.2838,20.1459,0.8621,40.3758,29.9954,10.3804,38.6102,31.2225,7.3877,0.4
694,2012,Notre Dame,62.497,59.5561,104.73,110.251,97.0725,96.0393,14.2112,7,0,6.94,-4.28,49.5278,45.7636,3.7642,16.1713,17.3936,1.2223,30.4194,32.1595,-1.7401,37.3889,25.5753,11.8136,0.7
695,2012,NC State,68.5876,66.3856,106.777,111.84700000000001,98.7679,98.7065,13.1406,11,0,6.22,1.18,50.4217,47.0561,3.3656,18.7091,18.59,-0.1191,35.8044,30.8715,4.9329,36.2699,32.1028,4.1671,0.5
696,2012,BYU,73.2569,71.6581,106.88600000000001,106.89399999999999,92.2898,93.9601,12.9336,14,0,1.31,0.38,52.0413,47.6653,4.376,18.1798,21.5004,3.3206,30.0885,26.6694,3.4191,36.5423,34.3127,2.2296,0.7
697,2012,VCU,65.7543,64.298,103.22200000000001,107.166,90.0179,94.5327,12.6331,12,1,0.53,1.9,47.5502,47.2454,0.3048,17.4741,27.29,9.8159,33.4475,33.9793,-0.5318,36.2567,36.7279,-0.4712,0.9
698,2012,San Diego St,67.4402,65.1097,102.874,107.25399999999999,93.9885,94.7608,12.4935,6,0,3.33,-3.76,50.083999999999996,47.0215,3.0625,18.7791,18.7791,0.0,30.8442,26.9569,3.8873,35.7783,28.8472,6.9311,0.6
699,2012,Iona,71.6885,69.0723,114.896,115.979,99.9349,103.63,12.3492,14,0,-1.04,4.87,56.4683,51.1468,5.3215,17.3933,22.3389,4.9456,32.138000000000005,32.2814,-0.1434,30.3492,28.7971,1.5521,0.8
700,2012,South Dakota St,66.7707,64.332,113.40700000000001,113.756,98.6655,102.04299999999999,11.7129,14,1,-1.92,2.04,53.7269,49.9726,3.7543,15.8828,19.296,3.4132,30.371,28.754,1.617,39.6083,29.7919,9.8164,0.9
701,2012,New Mexico St,71.3124,69.1013,108.125,109.141,95.185,97.4887,11.6518,13,1,-0.88,-0.87,50.9635,48.2952,2.6683,20.8473,20.3905,-0.4568,40.6923,29.4551,11.2372,51.9271,32.7735,19.1536,0.8
702,2012,Xavier,68.2817,65.9384,102.486,107.588,97.7757,95.9824,11.6059,10,0,7.24,4.56,49.7229,45.6089,4.114,18.4425,18.4425,0.0,31.9659,30.0691,1.8968,41.2594,35.5167,5.7427,0.6
703,2012,St Bonaventure,65.5378,62.409,106.56700000000001,110.13799999999999,97.9533,98.5497,11.5887,14,1,3.83,0.1,50.8002,47.0981,3.7021,21.6502,19.1283,-2.5219,37.1047,30.1276,6.9771,42.0865,37.2606,4.8259,0.8
704,2012,South Florida,60.3688,57.9277,96.7684,102.792,94.1597,91.3144,11.4773,12,0,8.17,1.27,48.3284,44.098,4.2304,22.6221,18.6692,-3.9529,33.9981,30.6329,3.3652,34.1349,32.3497,1.7852,0.7
705,2012,Southern Mississippi,65.0437,63.0961,106.074,111.225,99.0832,99.9599,11.2651,9,0,4.41,2.32,46.2473,50.4297,-4.1824,16.3102,21.2269,4.9167,35.8403,28.3217,7.5186,39.9028,40.6384,-0.7356,0.5
706,2012,Ohio,67.6514,65.5881,103.565,105.736,92.5098,94.9527,10.7829,13,1,0.8,-2.97,48.9466,47.1026,1.844,19.4133,26.4087,6.9954,33.9029,34.5002,-0.5973,36.2567,42.4945,-6.2378,0.8
707,2012,Davidson,69.0277,66.7002,111.51299999999999,111.76799999999999,97.34,101.075,10.6934,13,1,-3.0,8.78,50.9245,47.24100000000001,3.6835,17.1385,17.4559,0.3174,34.9178,27.0424,7.8754,36.6614,41.723,-5.0616,0.8
708,2012,Colorado St,65.2154,63.0838,107.675,113.273,103.77,103.76700000000001,9.50647,11,0,4.39,0.85,52.9611,50.3546,2.6065,19.8003,18.41,-1.3903,28.9346,29.6927,-0.7581,42.2579,39.539,2.7189,0.6
709,2012,Lehigh,69.1359,67.0402,108.789,108.60600000000001,93.7116,99.6982,8.90823,15,1,-5.57,-5.17,50.3561,47.1958,3.1603,16.5084,21.2984,4.79,31.0491,29.8734,1.1757,38.0468,33.6508,4.396,0.9
710,2012,Colorado,65.7059,64.2147,100.48100000000001,104.61399999999999,96.0939,96.2689,8.34556,11,1,5.35,0.06,49.4581,46.8635,2.5946,19.4952,18.4221,-1.0731,29.1855,28.824,0.3615,43.1831,31.9979,11.1852,0.7
711,2012,Montana,66.8655,63.555,106.065,103.54299999999999,92.6097,95.6693,7.873469999999999,13,1,-5.3,-0.72,52.5268,45.2889,7.2379,18.4889,22.055999999999997,3.5671,27.728,31.7681,-4.0401,39.6083,39.0704,0.5379,1.0
712,2012,Lamar,69.1534,65.5439,104.79299999999999,107.54,94.6232,100.064,7.476,16,1,-3.98,5.21,46.2327,46.9169,-0.6842,17.4777,20.1325,2.6548,37.5101,30.5184,6.9917,41.0046,34.2091,6.7955,0.7
713,2012,Detroit,67.5756,66.4169,104.586,108.41,99.9443,102.90700000000001,5.50243,15,1,0.35,1.14,48.0193,50.9239,-2.9046,19.2442,22.3565,3.1123,35.0152,32.2788,2.7364,43.2548,38.9138,4.341,0.9
714,2012,UNC Asheville,70.6746,67.7396,110.74600000000001,109.605,101.613,104.64,4.96548,16,1,-4.12,7.91,52.6486,51.3009,1.3477,19.1789,22.1224,2.9435,32.9152,35.1451,-2.2299,48.0871,36.3122,11.7749,0.8
715,2012,Vermont,63.736000000000004,61.3192,104.305,104.447,93.9008,100.22399999999999,4.2234,16,1,-5.44,-1.55,49.3204,45.4946,3.8258,19.5023,19.7195,0.2172,34.3003,30.5556,3.7447,37.3236,33.2988,4.0248,0.9
716,2012,Loyola Maryland,65.8117,62.6291,102.811,103.745,96.8025,100.068,3.6774,15,1,-2.7,-0.69,47.1815,47.7378,-0.5563,20.6589,22.0485,1.3896,37.9032,33.485,4.4182,42.9538,39.9072,3.0466,0.7
717,2012,Long Island Brooklyn,75.8136,72.7955,107.715,108.1,101.559,107.557,0.542871,16,1,-5.25,-2.27,53.2216,49.438,3.7836,21.4706,18.4929,-2.9777,34.2003,34.4853,-0.285,49.6907,22.0493,27.6414,0.9
718,2012,Norfolk St,69.1819,66.0683,99.7367,99.5279,95.81,101.97399999999999,-2.4464599999999996,15,1,-6.31,1.39,49.4361,46.391999999999996,3.0441,21.1062,19.5743,-1.5319,33.3189,33.0508,0.2681,42.4275,37.2569,5.1706,0.9
719,2012,Western Kentucky,68.8829,66.9018,94.0697,98.1875,98.2616,101.022,-2.83435,16,1,0.0,2.63,44.3449,47.4485,-3.1036,22.2635,21.1876,-1.0759,33.8685,32.4127,1.4558,40.1228,38.9175,1.2053,0.7
720,2012,Mississippi Valley St,70.4544,67.9152,97.1241,98.6794,97.5394,105.054,-6.3745,16,1,-8.67,14.37,46.321000000000005,49.541000000000004,-3.22,20.5765,23.5694,2.9929,33.2084,32.4481,0.7603,34.963,42.0626,-7.0996,0.9
721,2013,Florida,62.6458,60.6898,114.45100000000001,118.162,85.6828,86.1792,31.9831,3,0,7.0,4.09,55.2514,43.3052,11.9462,17.7846,22.424,4.6394,34.1717,28.3902,5.7815,31.0602,29.8893,1.1709,0.6
722,2013,Louisville,66.668,65.2907,108.62200000000001,114.31299999999999,85.2644,83.1717,31.1411,1,1,10.23,2.15,50.5432,44.7822,5.761,18.3039,27.0483,8.7444,38.2289,33.286,4.9429,39.9826,34.945,5.0376,1.0
723,2013,Indiana,67.5189,65.7072,117.425,122.48200000000001,92.2932,92.5582,29.9242,1,0,8.86,-5.16,54.7692,43.9923,10.7769,19.2283,20.9128,1.6845,38.968,31.2866,7.6814,45.865,26.9507,18.9143,0.7
724,2013,Gonzaga,65.0641,62.4727,117.92,120.831,91.5809,91.8845,28.9467,1,1,4.37,5.03,54.9277,44.9189,10.0088,17.2137,20.8376,3.6239,37.7841,29.7976,7.9865,40.8141,29.9459,10.8682,1.0
